"","p_val","avg_diff","pct.1","pct.2","p_val_adj","cluster","gene"
"UAP1.1",0.00213438441971479,-0.201214625574079,0.404,0.535,1,"2","UAP1"
"NFASC.1",0.00221272412725579,-0.128015709464995,0.614,0.672,1,"2","NFASC"
"ITIH5.1",0.00224786101998162,0.153160320903517,0.613,0.537,1,"2","ITIH5"
"TFPT",0.00227674315130219,-0.165210961745764,0.448,0.564,1,"2","TFPT"
"SRPX.1",0.0023131524047543,0.115162956798676,0.495,0.447,1,"2","SRPX"
"MKI67.2",0.00237701191145244,-0.115506703097587,0.349,0.3,1,"2","MKI67"
"DKC1.1",0.00237736334116362,-0.201386619254745,0.382,0.505,1,"2","DKC1"
"CH17-360D5.2.1",0.00241488578515141,-0.290808226390101,0.217,0.367,1,"2","CH17-360D5.2"
"HIST1H4C.1",0.00245656868888553,-0.0652818995786102,0.568,0.624,1,"2","HIST1H4C"
"RAB11FIP1.1",0.00254752636066933,-0.221612770471403,0.348,0.473,1,"2","RAB11FIP1"
"C1GALT1C1.2",0.00261727486439044,-0.189953613676467,0.43,0.513,1,"2","C1GALT1C1"
"ASB5.1",0.00274274772647138,-0.188533001671005,0.402,0.5,1,"2","ASB5"
"CSRP2.1",0.00285868205739419,0.113827568762753,0.687,0.622,1,"2","CSRP2"
"FAM64A.2",0.00306528347377124,-0.101844476985328,0.405,0.357,1,"2","FAM64A"
"BMP2",0.00314104628887459,0.050626851045745,0.496,0.495,1,"2","BMP2"
"SMC4.2",0.00323477173891362,0.0542324336043803,0.43,0.428,1,"2","SMC4"
"MDM2.1",0.00328022511359474,0.0709301360636193,0.609,0.606,1,"2","MDM2"
"HNMT.2",0.00329345346617616,-0.160178793926991,0.566,0.661,1,"2","HNMT"
"NFKBIZ",0.00330863107363849,0.0287079612732268,0.362,0.363,1,"2","NFKBIZ"
"MIR4458HG.2",0.0034176496298945,0.0831944025503572,0.56,0.564,1,"2","MIR4458HG"
"WNT2B",0.00371308625571964,0.120929405904181,0.322,0.271,1,"2","WNT2B"
"ATP2B4.1",0.00397110749655568,-0.171974342718089,0.581,0.688,1,"2","ATP2B4"
"RPA3.2",0.00398346934773594,-0.135072593729549,0.522,0.614,1,"2","RPA3"
"LINC00116.2",0.00400490396006448,-0.0656949603675324,0.616,0.662,1,"2","LINC00116"
"COL4A1.2",0.00407845222848084,-0.120838009875773,0.641,0.676,1,"2","COL4A1"
"ATP6AP2.1",0.0040986175052068,-0.0753782311740237,0.591,0.632,1,"2","ATP6AP2"
"USP44.1",0.00420198879203291,-0.234712139306749,0.324,0.45,1,"2","USP44"
"PUM3.2",0.00435263402157266,-0.180596057274843,0.45,0.542,1,"2","PUM3"
"ITPRIPL2.2",0.00443939121268951,0.0527467342684435,0.613,0.63,1,"2","ITPRIPL2"
"BRI3.2",0.00449621241323055,0.0434340290805035,0.604,0.544,1,"2","BRI3"
"ARHGEF28.1",0.00450061044991842,-0.228861435735718,0.277,0.402,1,"2","ARHGEF28"
"LGALS3BP.1",0.00456513982158947,0.126292141619388,0.636,0.58,1,"2","LGALS3BP"
"ICE2",0.00459387415692512,0.0261499475643362,0.417,0.432,1,"2","ICE2"
"VTN.2",0.00472620174735967,-0.183912350853162,0.29,0.362,1,"2","VTN"
"TRPV2.2",0.00487682077782105,-0.152074614248081,0.573,0.66,1,"2","TRPV2"
"HSPG2.1",0.00503663864394184,-0.212623146924461,0.329,0.443,1,"2","HSPG2"
"FUOM.2",0.00524071805826233,-0.167770133695205,0.546,0.658,1,"2","FUOM"
"TACC3.1",0.00524360435071828,-0.095361738182382,0.253,0.237,1,"2","TACC3"
"WDR43.2",0.00531184695192451,-0.183358963745729,0.46,0.571,1,"2","WDR43"
"ACLY.1",0.00550857257542866,0.0466821518980472,0.671,0.663,1,"2","ACLY"
"DOCK7",0.00576902367251027,-0.183768467002273,0.431,0.534,1,"2","DOCK7"
"RUVBL2.1",0.00595983604043551,-0.162517412381659,0.564,0.657,1,"2","RUVBL2"
"PPME1",0.00610727853760879,-0.1892685098066,0.41,0.524,1,"2","PPME1"
"GDF6",0.00612718378853707,-0.205451543195583,0.311,0.434,1,"2","GDF6"
"ERP44.1",0.00619060313013628,-0.126016122620529,0.692,0.72,1,"2","ERP44"
"PAQR7",0.00667193637525022,-0.104642397425836,0.202,0.254,1,"2","PAQR7"
"RP11-356J5.12.2",0.00667821636963462,-0.0940627093931016,0.565,0.65,1,"2","RP11-356J5.12"
"SMAP2",0.00680311186441891,-0.16762015763391,0.408,0.521,1,"2","SMAP2"
"TLK1.1",0.006854389975194,-0.165872293394797,0.614,0.672,1,"2","TLK1"
"KRTAP1-5",0.00695985194645776,-0.229854605810771,0.237,0.36,1,"2","KRTAP1-5"
"FLNC",0.00715985665918658,-0.134799119528888,0.569,0.665,1,"2","FLNC"
"TRIB3.2",0.00736010702966886,0.0737791423485797,0.536,0.537,1,"2","TRIB3"
"CTNNB1.2",0.00742401614917251,-0.135533825305727,0.651,0.702,1,"2","CTNNB1"
"FBN1.1",0.00748146249478085,0.0872707010574864,0.674,0.661,1,"2","FBN1"
"TSTD1.2",0.00756837959558353,0.05158313868242,0.445,0.415,1,"2","TSTD1"
"CHAC1.1",0.00760158425594892,-0.149034966512576,0.497,0.591,1,"2","CHAC1"
"CEBPD.2",0.00761773044633733,-0.0108550166010177,0.573,0.619,1,"2","CEBPD"
"RGCC.2",0.00776854637781003,-0.269220603248144,0.214,0.346,1,"2","RGCC"
"TNS1.2",0.0077788324872817,0.0434634768734097,0.403,0.392,1,"2","TNS1"
"MZT1",0.00815198762131949,-0.150615171435165,0.39,0.496,1,"2","MZT1"
"ADAMTS19",0.00904987505703803,-0.017728166052946,0.233,0.255,1,"2","ADAMTS19"
"ANKRD9.1",0.00926903721565999,0.0466379134829881,0.48,0.505,1,"2","ANKRD9"
"UBC.2",8.94920399984408e-183,1.76538277239102,0.979,0.413,1.78984079996882e-179,"3","UBC"
"HSP90AA1.3",3.73393509324352e-179,1.74292433707681,0.981,0.386,7.46787018648703e-176,"3","HSP90AA1"
"LAPTM4A.2",2.02147584476737e-174,1.51563502453264,0.984,0.448,4.04295168953475e-171,"3","LAPTM4A"
"CD63.2",3.88255811728988e-169,1.63317737977127,0.981,0.45,7.76511623457976e-166,"3","CD63"
"HLA-A.3",8.08496267975822e-168,1.49278638323796,0.981,0.454,1.61699253595164e-164,"3","HLA-A"
"ITM2B.1",2.28358651199881e-167,1.37425910945188,0.981,0.468,4.56717302399762e-164,"3","ITM2B"
"ANXA5.3",1.04452686101826e-147,1.47944283767847,0.952,0.429,2.08905372203652e-144,"3","ANXA5"
"UBB.1",1.56113711251525e-136,1.31916855799986,0.939,0.443,3.12227422503049e-133,"3","UBB"
"PSMA7.3",2.41569925300967e-134,1.22976585158077,0.971,0.47,4.83139850601934e-131,"3","PSMA7"
"IGFBP7.2",3.63968913766461e-127,1.32448052631067,0.934,0.467,7.27937827532922e-124,"3","IGFBP7"
"HLA-B.3",3.33463229123935e-125,1.25366254150772,0.939,0.461,6.6692645824787e-122,"3","HLA-B"
"MYL12B.3",9.37595280887528e-125,1.23630382014868,0.923,0.449,1.87519056177506e-121,"3","MYL12B"
"LGALS3BP.2",2.95237461817023e-122,0.94156296308895,0.963,0.545,5.90474923634047e-119,"3","LGALS3BP"
"HSP90AB1.2",6.91476008190728e-122,1.17598450803785,0.942,0.446,1.38295201638146e-118,"3","HSP90AB1"
"PDIA3.3",2.70671916349094e-120,0.975453197294233,0.96,0.533,5.41343832698188e-117,"3","PDIA3"
"PGK1.3",1.14638171423913e-119,0.979117815400129,0.955,0.519,2.29276342847826e-116,"3","PGK1"
"ATP6AP2.2",6.42085449565253e-115,0.895801211441028,0.96,0.577,1.28417089913051e-111,"3","ATP6AP2"
"PSMA4.3",7.96461086618012e-115,1.01635570482157,0.936,0.504,1.59292217323602e-111,"3","PSMA4"
"TMBIM6.3",5.412091467775e-114,1.05573451918402,0.912,0.478,1.082418293555e-110,"3","TMBIM6"
"CTSL.3",1.89007693629228e-111,0.904895174394627,0.963,0.56,3.78015387258456e-108,"3","CTSL"
"CD9.2",2.82017117014151e-111,0.93554203257689,0.944,0.55,5.64034234028302e-108,"3","CD9"
"SSB.3",4.33752605133904e-111,0.94261715986072,0.939,0.54,8.67505210267809e-108,"3","SSB"
"C1R.2",1.62403794582413e-108,1.02391403009758,0.918,0.529,3.24807589164826e-105,"3","C1R"
"RPN2.3",2.07451945816692e-108,0.880689665121994,0.95,0.547,4.14903891633384e-105,"3","RPN2"
"EMC7.3",5.09860203606988e-108,0.836378373265165,0.968,0.613,1.01972040721398e-104,"3","EMC7"
"PCOLCE.2",1.13013858425147e-105,1.03137640049075,0.905,0.509,2.26027716850293e-102,"3","PCOLCE"
"TALDO1.3",2.67874399918907e-105,1.1319604660288,0.902,0.463,5.35748799837813e-102,"3","TALDO1"
"MAGED2.3",7.79774693895539e-105,0.861535830129388,0.947,0.594,1.55954938779108e-101,"3","MAGED2"
"REEP5.3",1.93948651627475e-104,0.859386546915576,0.931,0.55,3.87897303254949e-101,"3","REEP5"
"ANXA2.3",2.53029732229247e-104,1.2342324853376,0.91,0.412,5.06059464458493e-101,"3","ANXA2"
"PRDX4.3",6.92493828449839e-104,0.852107112118706,0.96,0.568,1.38498765689968e-100,"3","PRDX4"
"PRDX1.3",8.01975493226713e-104,1.2492932394621,0.905,0.448,1.60395098645343e-100,"3","PRDX1"
"PSMA3.3",4.16531629158226e-103,0.844820242764491,0.936,0.562,8.33063258316452e-100,"3","PSMA3"
"RPS2.2",1.66130700057499e-102,-1.29049137703915,0.111,0.596,3.32261400114998e-99,"3","RPS2"
"MYL12A.3",5.54799396501544e-102,1.224260935701,0.891,0.45,1.10959879300309e-98,"3","MYL12A"
"HSPA5.3",9.10559080420022e-101,0.942350088256985,0.934,0.501,1.82111816084004e-97,"3","HSPA5"
"HSP90B1.3",3.11773023483762e-100,0.916914798402963,0.931,0.524,6.23546046967523e-97,"3","HSP90B1"
"TUBA1A.3",7.32415047779822e-99,1.20219986252045,0.878,0.446,1.46483009555964e-95,"3","TUBA1A"
"CLU.1",1.49374087602077e-98,0.895688740340852,0.92,0.541,2.98748175204155e-95,"3","CLU"
"LGALS3.2",1.67170804649586e-96,1.04914951489531,0.91,0.497,3.34341609299171e-93,"3","LGALS3"
"LMNA.3",4.33491043846144e-96,1.04128776016041,0.934,0.458,8.66982087692287e-93,"3","LMNA"
"UCHL1.3",1.1498035285122e-95,1.16577333826954,0.873,0.461,2.29960705702439e-92,"3","UCHL1"
"TPM2.3",1.61059412811153e-95,1.2648500902323,0.859,0.437,3.22118825622305e-92,"3","TPM2"
"MGST1.3",6.69916644158649e-95,1.23337609381263,0.865,0.45,1.3398332883173e-91,"3","MGST1"
"ANXA1.3",2.90715185998599e-92,0.984199080665675,0.91,0.464,5.81430371997197e-89,"3","ANXA1"
"MDH1.1",5.39971459387194e-89,0.761423129262321,0.918,0.6,1.07994291877439e-85,"3","MDH1"
"ERP44.2",1.61579154808296e-88,0.854452813567645,0.95,0.682,3.23158309616592e-85,"3","ERP44"
"HACD3.3",1.23712219396202e-87,0.953722090807478,0.942,0.613,2.47424438792404e-84,"3","HACD3"
"CALD1.3",4.05203847393201e-87,1.17319872284967,0.867,0.447,8.10407694786402e-84,"3","CALD1"
"TMSB10.3",6.32238806296052e-87,-1.09395532026961,0.109,0.564,1.26447761259211e-83,"3","TMSB10"
"CCT5.2",3.78408967510833e-85,0.784124544658303,0.942,0.62,7.56817935021667e-82,"3","CCT5"
"TIMP1.3",5.37716931916281e-85,1.17134239885882,0.846,0.427,1.07543386383256e-81,"3","TIMP1"
"EPHX1.2",2.99399879646844e-82,0.852294711262247,0.952,0.646,5.98799759293689e-79,"3","EPHX1"
"PSMB3.3",4.72931601161794e-82,0.741432790835932,0.928,0.55,9.45863202323587e-79,"3","PSMB3"
"PSMD8.3",9.39039423810767e-81,0.811833974677572,0.899,0.514,1.87807884762153e-77,"3","PSMD8"
"LUM.3",2.08074257936645e-80,0.907851559241862,0.867,0.502,4.1614851587329e-77,"3","LUM"
"HEXB.2",2.98123425587614e-78,0.794548496689003,0.947,0.632,5.96246851175228e-75,"3","HEXB"
"ENO1.3",2.17406632564812e-77,0.931824896896786,0.883,0.443,4.34813265129625e-74,"3","ENO1"
"GSTO1.1",1.50342066593435e-76,0.80871837480652,0.889,0.507,3.00684133186869e-73,"3","GSTO1"
"ACTG2.3",2.45985949445837e-74,1.14967240876678,0.812,0.444,4.91971898891674e-71,"3","ACTG2"
"PSMD7.3",2.47325492107568e-74,0.690456068503258,0.926,0.601,4.94650984215135e-71,"3","PSMD7"
"COPS6.3",4.84659991867646e-74,0.732544328709809,0.897,0.544,9.69319983735292e-71,"3","COPS6"
"PHGDH.2",4.04648639245261e-73,0.7559767437767,0.889,0.611,8.09297278490521e-70,"3","PHGDH"
"NUCB2.3",5.74763952787991e-73,0.725784449664411,0.907,0.597,1.14952790557598e-69,"3","NUCB2"
"CTSC.3",8.275737178669e-73,0.982374652236021,0.849,0.457,1.6551474357338e-69,"3","CTSC"
"CYBA.3",1.17543718383725e-71,0.724991787038592,0.881,0.551,2.35087436767449e-68,"3","CYBA"
"GSTM3.3",2.13641497355386e-71,0.66273128211263,0.881,0.558,4.27282994710771e-68,"3","GSTM3"
"FTL.2",2.13868944732981e-71,-1.00326522014992,0.175,0.564,4.27737889465962e-68,"3","FTL"
"CCT2.2",1.92066378374322e-70,0.716589681457373,0.923,0.612,3.84132756748645e-67,"3","CCT2"
"PSMC2.3",6.84514487619402e-70,0.750313779424548,0.926,0.654,1.3690289752388e-66,"3","PSMC2"
"EIF4A3.2",3.9173302106661e-68,0.806625062157672,0.899,0.637,7.8346604213322e-65,"3","EIF4A3"
"BLVRA.1",4.62075784888359e-68,0.823865983901207,0.918,0.624,9.24151569776718e-65,"3","BLVRA"
"EMP3.2",6.45424512177933e-68,0.832268408647779,0.875,0.488,1.29084902435587e-64,"3","EMP3"
"DHRS7.1",6.6859133460784e-68,0.751285711564074,0.947,0.65,1.33718266921568e-64,"3","DHRS7"
"COPB2.2",7.485966246331e-68,0.718300077392008,0.92,0.631,1.4971932492662e-64,"3","COPB2"
"PKM.3",2.8995297337669e-67,0.905986551182857,0.854,0.433,5.7990594675338e-64,"3","PKM"
"SERPINF1.3",6.28193614871787e-67,0.760200058578662,0.899,0.602,1.25638722974357e-63,"3","SERPINF1"
"FBLN1.3",2.68955129980539e-66,0.827704197142638,0.844,0.503,5.37910259961078e-63,"3","FBLN1"
"PSMB6.3",2.91626201272841e-66,0.690343093831836,0.902,0.562,5.83252402545682e-63,"3","PSMB6"
"CD47.3",1.08127682780465e-64,0.679411992663467,0.915,0.598,2.1625536556093e-61,"3","CD47"
"TPM1.3",1.02444050695435e-63,0.989369877764265,0.798,0.464,2.04888101390869e-60,"3","TPM1"
"PPDPF.3",3.32685162165056e-62,-0.831569105151262,0.202,0.58,6.65370324330111e-59,"3","PPDPF"
"FDPS.3",4.39105114893476e-62,0.749809356590658,0.846,0.503,8.78210229786951e-59,"3","FDPS"
"CALM2.3",9.55627426992271e-62,0.962944767028934,0.83,0.469,1.91125485398454e-58,"3","CALM2"
"TUBB4B.3",1.43244862255727e-61,0.705127106920011,0.865,0.571,2.86489724511453e-58,"3","TUBB4B"
"OST4.3",2.94060787295265e-61,-0.740369668112136,0.18,0.55,5.88121574590529e-58,"3","OST4"
"SLC3A2.2",4.12834080495864e-61,0.665636838580105,0.897,0.589,8.25668160991727e-58,"3","SLC3A2"
"ECH1.2",1.73713009134107e-60,0.654169027627672,0.902,0.641,3.47426018268214e-57,"3","ECH1"
"PSMC4.3",6.28187405548649e-60,0.694759060043602,0.918,0.658,1.2563748110973e-56,"3","PSMC4"
"TMEM176B.3",7.23342827948437e-60,0.681417469169566,0.836,0.555,1.44668565589687e-56,"3","TMEM176B"
"C1GALT1C1.3",8.41528861980937e-59,0.832404098728635,0.806,0.45,1.68305772396187e-55,"3","C1GALT1C1"
"ALDH2.2",9.57481661854038e-59,0.656853614939229,0.899,0.645,1.91496332370808e-55,"3","ALDH2"
"PDIA6.3",2.38668876264051e-58,0.663280418637667,0.891,0.53,4.77337752528103e-55,"3","PDIA6"
"DPM1.3",3.15518821689656e-58,0.671750519853402,0.92,0.646,6.31037643379313e-55,"3","DPM1"
"PSMD6.1",3.66756008083242e-58,0.712451485736225,0.91,0.651,7.33512016166484e-55,"3","PSMD6"
"PRMT1.3",6.58189531465554e-58,0.650014943966759,0.926,0.606,1.31637906293111e-54,"3","PRMT1"
"NQO1.3",3.09229054937098e-56,0.768447166662606,0.817,0.491,6.18458109874196e-53,"3","NQO1"
"PSME2.3",5.43259929982619e-56,0.585530159993116,0.867,0.579,1.08651985996524e-52,"3","PSME2"
"ECM1.2",1.18139319805373e-55,0.671909213015808,0.907,0.652,2.36278639610746e-52,"3","ECM1"
"P4HA2.1",1.76683101812297e-55,0.698676647039284,0.918,0.686,3.53366203624594e-52,"3","P4HA2"
"EPRS.2",5.92563146423124e-55,0.684039215152123,0.907,0.635,1.18512629284625e-51,"3","EPRS"
"PTN.2",1.55266618654973e-54,0.722121869479406,0.846,0.532,3.10533237309946e-51,"3","PTN"
"NNMT.3",2.24846392045512e-53,0.762218799276316,0.79,0.51,4.49692784091025e-50,"3","NNMT"
"NCL.3",5.02236329082958e-52,0.681250897746021,0.841,0.502,1.00447265816592e-48,"3","NCL"
"ETFB.3",2.65629286583426e-50,0.601653898644074,0.875,0.596,5.31258573166851e-47,"3","ETFB"
"ITGB1.1",3.59670164984214e-50,0.802395605478766,0.825,0.488,7.19340329968427e-47,"3","ITGB1"
"DCN.2",2.602497458951e-49,0.766195696579854,0.804,0.501,5.204994917902e-46,"3","DCN"
"ACAT2.1",1.62105119930166e-47,0.65939554291818,0.883,0.62,3.24210239860332e-44,"3","ACAT2"
"AKAP12.3",6.60063154519893e-47,0.629015079613812,0.833,0.55,1.32012630903979e-43,"3","AKAP12"
"PSMD2.2",8.57368008248579e-47,0.585534767519704,0.894,0.63,1.71473601649716e-43,"3","PSMD2"
"LXN.2",4.67364134083782e-46,0.631177816776424,0.849,0.569,9.34728268167563e-43,"3","LXN"
"PTGR1.3",5.72580109855719e-46,0.672842589863191,0.828,0.526,1.14516021971144e-42,"3","PTGR1"
"TMSB4X.3",3.04482737659613e-45,-0.792759477756587,0.231,0.523,6.08965475319226e-42,"3","TMSB4X"
"HAT1.1",9.19531416884034e-44,0.774514158889403,0.772,0.431,1.83906283376807e-40,"3","HAT1"
"ACTA2.3",1.43004156289521e-43,0.881538020277525,0.69,0.425,2.86008312579042e-40,"3","ACTA2"
"TRAPPC4.3",2.10411870987547e-43,0.571348753618189,0.865,0.647,4.20823741975095e-40,"3","TRAPPC4"
"AKR1B1.3",1.0371324622012e-42,0.567929006351111,0.822,0.545,2.07426492440239e-39,"3","AKR1B1"
"KPNA2.1",6.47696418261115e-41,0.6568330682456,0.851,0.609,1.29539283652223e-37,"3","KPNA2"
"PLPP1.3",1.09709334769241e-40,0.575652095689486,0.862,0.642,2.19418669538483e-37,"3","PLPP1"
"PRDX6.3",3.27028959808194e-40,0.569050108704831,0.777,0.493,6.54057919616388e-37,"3","PRDX6"
"GUK1.3",3.79546906066694e-40,-0.605048787197422,0.284,0.583,7.59093812133387e-37,"3","GUK1"
"NANS.3",6.51829183208909e-40,0.580410834854821,0.897,0.632,1.30365836641782e-36,"3","NANS"
"SERPINE2.2",1.60458520599329e-39,0.603481387505316,0.83,0.601,3.20917041198659e-36,"3","SERPINE2"
"PLIN2.2",1.99587470922875e-39,0.542473535124974,0.873,0.611,3.9917494184575e-36,"3","PLIN2"
"ALDH1A1.3",2.19971828573046e-39,0.722862063183609,0.753,0.497,4.39943657146091e-36,"3","ALDH1A1"
"AKR1C1.1",4.52544946137043e-39,0.621299736784655,0.883,0.689,9.05089892274087e-36,"3","AKR1C1"
"ASNS.3",7.95736358415192e-39,0.665051076247018,0.828,0.595,1.59147271683038e-35,"3","ASNS"
"PSMA5.3",5.12760683345429e-38,0.434917417044708,0.844,0.577,1.02552136669086e-34,"3","PSMA5"
"HSPD1.2",1.14321457314215e-37,0.535433440575652,0.867,0.602,2.2864291462843e-34,"3","HSPD1"
"S100A11.3",1.28632919392475e-37,0.605394765958428,0.798,0.495,2.5726583878495e-34,"3","S100A11"
"TAGLN.3",1.48310673471696e-37,0.762619609299536,0.732,0.456,2.96621346943392e-34,"3","TAGLN"
"FAP.3",4.57315534064055e-36,0.545958616860648,0.875,0.678,9.14631068128109e-33,"3","FAP"
"RARRES3.2",4.7299271729502e-36,0.468319969389364,0.82,0.595,9.45985434590039e-33,"3","RARRES3"
"LDHA.3",1.19848128941352e-35,0.535085679616643,0.796,0.497,2.39696257882705e-32,"3","LDHA"
"EIF6.3",2.29274120532664e-35,0.459911551785883,0.825,0.57,4.58548241065328e-32,"3","EIF6"
"TFPI2.3",5.6342410791825e-35,0.59388401692775,0.782,0.541,1.1268482158365e-31,"3","TFPI2"
"VCAM1.3",6.22827423062471e-35,0.570413575985938,0.878,0.636,1.24565484612494e-31,"3","VCAM1"
"RAN.3",9.30794703604447e-35,0.523811066760856,0.777,0.497,1.86158940720889e-31,"3","RAN"
"ASAH1.3",1.99651082205532e-34,0.492576633730058,0.828,0.594,3.99302164411065e-31,"3","ASAH1"
"FDFT1.3",2.79991603019885e-34,0.492750889051081,0.828,0.613,5.59983206039771e-31,"3","FDFT1"
"F10.1",1.55250759551993e-33,0.708458541169144,0.748,0.427,3.10501519103987e-30,"3","F10"
"CASP1.1",1.69284105177838e-33,0.525478788894113,0.854,0.639,3.38568210355677e-30,"3","CASP1"
"TUBB2A.3",2.83809559788073e-33,0.58168523670129,0.825,0.6,5.67619119576147e-30,"3","TUBB2A"
"CFH.3",3.84475503364272e-33,0.603930551522307,0.804,0.564,7.68951006728543e-30,"3","CFH"
"FERMT2.2",1.22345170082099e-32,0.49424612193872,0.825,0.619,2.44690340164197e-29,"3","FERMT2"
"CFD.2",2.68479061690036e-32,0.543537710648742,0.788,0.56,5.36958123380071e-29,"3","CFD"
"HMGN2.1",4.42000611572344e-32,-0.631813929710671,0.31,0.574,8.84001223144689e-29,"3","HMGN2"
"MYO6.2",6.42796151486073e-32,0.536955727511767,0.838,0.625,1.28559230297215e-28,"3","MYO6"
"CAPG.1",2.85284927976159e-31,0.544252223100912,0.809,0.647,5.70569855952319e-28,"3","CAPG"
"NOP56.2",5.09324161482236e-31,0.574853869486271,0.865,0.631,1.01864832296447e-27,"3","NOP56"
"LACTB2.3",6.94879884143414e-31,0.535795641515199,0.844,0.649,1.38975976828683e-27,"3","LACTB2"
"TXN.3",9.83980746237318e-31,0.663748651600048,0.737,0.472,1.96796149247464e-27,"3","TXN"
"NASP.2",1.89495395344567e-30,0.571313703688788,0.817,0.586,3.78990790689134e-27,"3","NASP"
"AIFM2.3",7.09002206392174e-30,0.560033632142248,0.854,0.621,1.41800441278435e-26,"3","AIFM2"
"SQRDL.3",1.008187400567e-29,0.544935754321439,0.851,0.654,2.016374801134e-26,"3","SQRDL"
"VTN.3",1.70135850590565e-29,0.744476733615363,0.626,0.307,3.40271701181129e-26,"3","VTN"
"GPNMB.2",1.82745922132688e-29,0.482902048991424,0.809,0.6,3.65491844265377e-26,"3","GPNMB"
"PPP1R14B.2",7.88271690793099e-29,-0.630613374696636,0.326,0.6,1.5765433815862e-25,"3","PPP1R14B"
"TRPV2.3",1.12930523870467e-28,0.519775636130262,0.809,0.616,2.25861047740934e-25,"3","TRPV2"
"TPI1.3",5.86764807250724e-28,0.460494530004349,0.806,0.509,1.17352961450145e-24,"3","TPI1"
"PSMB9.3",6.53392000904396e-28,0.429473336894139,0.822,0.652,1.30678400180879e-24,"3","PSMB9"
"COLEC10.1",1.34621159037755e-27,0.484067364170325,0.851,0.649,2.69242318075509e-24,"3","COLEC10"
"MAP1B.1",1.55562339451714e-27,0.505550181265091,0.756,0.528,3.11124678903427e-24,"3","MAP1B"
"CAMK2N1.2",1.94307836922251e-27,-0.447834700748925,0.318,0.6,3.88615673844503e-24,"3","CAMK2N1"
"PCNA.2",2.72097358324803e-27,0.56675542370243,0.706,0.459,5.44194716649606e-24,"3","PCNA"
"PDPN.2",8.21783288144869e-27,0.440060325122809,0.825,0.626,1.64356657628974e-23,"3","PDPN"
"LGMN",1.0292247953423e-26,0.660641065977296,0.706,0.398,2.05844959068459e-23,"3","LGMN"
"CSRP2.2",1.57369880567581e-26,0.453083072860029,0.796,0.617,3.14739761135163e-23,"3","CSRP2"
"PITX1.2",7.05643055972692e-26,-0.432731300334422,0.324,0.602,1.41128611194538e-22,"3","PITX1"
"GBP2.2",7.42581887266199e-26,0.491921745281146,0.836,0.628,1.4851637745324e-22,"3","GBP2"
"LACTB.3",1.16098415044596e-25,0.462754858487871,0.851,0.641,2.32196830089192e-22,"3","LACTB"
"CD55.3",3.95079459826552e-25,0.539515376799358,0.833,0.629,7.90158919653104e-22,"3","CD55"
"TUBA1B.3",1.55380271062324e-24,0.484927838955471,0.724,0.47,3.10760542124649e-21,"3","TUBA1B"
"SH3BGRL3.2",1.81079445332614e-24,-0.472241080123371,0.329,0.561,3.62158890665229e-21,"3","SH3BGRL3"
"GGH.2",2.0563766908416e-24,0.537744615854575,0.663,0.433,4.1127533816832e-21,"3","GGH"
"PA2G4.2",2.09186157178611e-24,0.423003269524299,0.836,0.609,4.18372314357222e-21,"3","PA2G4"
"GBP1.3",3.6488938269259e-24,0.471467846327363,0.82,0.656,7.29778765385181e-21,"3","GBP1"
"RCN3.2",8.27275111979168e-24,0.497179349690487,0.822,0.638,1.65455022395834e-20,"3","RCN3"
"HACD1.3",1.34194794370897e-23,0.41194254706166,0.804,0.641,2.68389588741793e-20,"3","HACD1"
"TKT.2",2.68927342339231e-23,0.493483229637728,0.748,0.523,5.37854684678462e-20,"3","TKT"
"HNRNPM.3",2.74270308791004e-23,0.456684984695879,0.828,0.641,5.48540617582008e-20,"3","HNRNPM"
"EXOSC8.1",3.07690595123429e-23,0.478423382231669,0.666,0.473,6.15381190246858e-20,"3","EXOSC8"
"RUVBL2.2",3.92651485177403e-23,0.47957338047931,0.793,0.613,7.85302970354805e-20,"3","RUVBL2"
"SLC16A3.3",4.69446375788946e-23,0.426126074490431,0.825,0.6,9.38892751577891e-20,"3","SLC16A3"
"HSPA2.3",1.24502055843548e-22,0.506293115388381,0.764,0.581,2.49004111687096e-19,"3","HSPA2"
"HIST1H4C.2",2.29389439272287e-22,-0.441793384964838,0.387,0.64,4.58778878544573e-19,"3","HIST1H4C"
"MANF.3",2.31676161025378e-22,0.489096095559247,0.841,0.628,4.63352322050755e-19,"3","MANF"
"EBP.2",3.65235170008652e-22,0.465176989259004,0.772,0.609,7.30470340017304e-19,"3","EBP"
"EDNRB.3",7.75201816533586e-22,0.507185568000051,0.721,0.51,1.55040363306717e-18,"3","EDNRB"
"HMGB1.2",8.06171558160799e-22,0.344126425948957,0.737,0.496,1.6123431163216e-18,"3","HMGB1"
"GTF3A.2",1.29426865503384e-21,-0.493785735174062,0.379,0.612,2.58853731006768e-18,"3","GTF3A"
"PAK1IP1.1",1.85894342523064e-21,0.502963470300866,0.565,0.359,3.71788685046128e-18,"3","PAK1IP1"
"HTRA1.3",2.84314302464613e-21,0.469720141392042,0.854,0.674,5.68628604929225e-18,"3","HTRA1"
"GLA.1",7.15410531256478e-21,0.51161440863665,0.751,0.536,1.43082106251296e-17,"3","GLA"
"ASPH.3",7.57224239470012e-21,0.455791757623164,0.727,0.536,1.51444847894002e-17,"3","ASPH"
"PTGDS.2",1.28399519761258e-20,0.412926671769169,0.735,0.537,2.56799039522516e-17,"3","PTGDS"
